xapian_ipc,xapian_cpu,xapian_llc,xapian_sla,mcf_ipc,mcf_cpu,mcf_llc,mcf_sla
0.25,100000,9,0.2157103891628095,0.17,62667,5,0.02688608712008264
0.22,100000,9,0.21328415566512382,0.19,68933,5,0.02975443484803306
0.23,100000,9,0.21331366226604953,0.41,68933,5,0.05290177393921323
0.23,100000,9,0.21332546490641982,0.27,68933,5,0.048160709575685294
0.21,100000,9,0.21133018596256792,0.16,75826,5,0.03526428383027412
0.22,100000,9,0.2115320743850272,0.17,75826,4,0.031105713532109648
0.23,100000,9,0.21261282975401088,0.17,75826,4,0.029442285412843862
0.20,100000,9,0.21004513190160434,0.19,75826,4,0.03077691416513755
0.23,100000,9,0.21201805276064173,0.24,75826,3,0.03631076566605502
0.23,100000,9,0.2128072211042567,0.41,75826,4,0.05552430626642201
0.21,100000,9,0.21112288844170268,0.16,75826,4,0.0382097225065688
0.21,100000,9,0.21044915537668107,0.16,75826,3,0.03128388900262752
0.23,100000,9,0.21217966215067244,0.18,75826,2,0.030513555601051005
0.22,100000,9,0.211871864860269,0.20,75826,2,0.0322054222404204
0.23,100000,9,0.2127487459441076,0.20,75826,3,0.032882168896168164
0.22,100000,9,0.21209949837764303,0.28,75826,3,0.04115286755846727
0.21,100000,9,0.21083979935105723,0.17,75826,3,0.033461147023386914
0.22,100000,9,0.2113359197404229,0.17,75826,2,0.030384458809354767
0.21,100000,9,0.21053436789616917,0.22,75826,3,0.03415378352374191
0.23,100000,9,0.2122137471584677,0.03,75826,2,0.016661513409496766
0.44,100000,9,0.2338854988633871,0.18,75826,3,0.024664605363798706
0.22,100000,9,0.22055419954535485,0.32,75826,3,0.041865842145519486
0.21,100000,9,0.21422167981814194,0.23,75826,2,0.0397463368582078
0.23,100000,9,0.21368867192725677,0.23,68243,2,0.03889853474328312
0.23,100000,9,0.21347546877090273,0.18,68243,2,0.03355941389731325
0.23,100000,9,0.21339018750836108,0.20,68243,2,0.0334237655589253
0.24,100000,9,0.21435607500334442,0.11,68243,2,0.024369506223570123
0.24,100000,9,0.21474243000133775,0.12,68243,2,0.02174780248942805
0.23,100000,9,0.2138969720005351,0.13,68243,3,0.02169912099577122
0.22,100000,9,0.21255878880021406,0.13,68243,3,0.02167964839830849
0.23,100000,9,0.21302351552008564,0.12,68243,3,0.020671859359323398
0.23,100000,9,0.21320940620803425,0.14,68243,4,0.022268743743729363
0.24,100000,9,0.21428376248321368,0.13,68243,4,0.021907497497491747
0.21,100000,9,0.21171350499328548,0.13,68243,4,0.0217629989989967
0.23,100000,9,0.2126854019973142,0.14,68243,3,0.022705199599598682
0.22,100000,9,0.2120741607989257,0.14,68243,4,0.023082079839839474
0.24,100000,9,0.2138296643195703,0.16,68243,4,0.02523283193593579
0.23,100000,9,0.21353186572782812,0.17,68243,4,0.02709313277437432
0.21,100000,9,0.21141274629113127,0.22,68243,5,0.032837253109749734
0.24,100000,9,0.2135650985164525,0.44,68243,4,0.0571349012438999
0.21,100000,9,0.211426039406581,0.42,68243,4,0.06485396049755997
0.24,100000,9,0.21357041576263242,0.15,68243,3,0.04094158419902399
0.21,100000,9,0.21142816630505296,0.15,68243,3,0.03137663367960959
0.24,100000,9,0.21357126652202119,0.14,68243,2,0.02655065347184384
0.25,100000,9,0.21542850660880847,0.14,68243,3,0.02462026138873754
0.22,100000,9,0.2131714026435234,0.14,68243,3,0.02384810455549502
0.24,100000,9,0.21426856105740938,0.13,68243,3,0.02253924182219801
0.23,100000,9,0.21370742442296375,0.13,68243,4,0.022015696728879205
0.24,100000,9,0.21448296976918552,0.14,68243,4,0.022806278691551683
0.23,100000,9,0.2137931879076742,0.15,68243,4,0.024122511476620673
0.23,100000,9,0.21351727516306968,0.15,68243,4,0.02464900459064827
0.22,100000,9,0.21240691006522788,0.16,68243,4,0.025859601836259308
0.21,100000,9,0.21096276402609115,0.18,68243,4,0.028343840734503724
0.22,100000,9,0.21138510561043647,0.18,68243,3,0.029337536293801487
0.23,100000,9,0.2125540422441746,0.41,68243,4,0.0527350145175206
0.22,100000,9,0.21202161689766985,0.20,68243,4,0.04109400580700824
0.23,100000,9,0.21280864675906797,0.14,68243,4,0.0304376023228033
0.23,100000,9,0.2131234587036272,0.15,68243,5,0.02717504092912132
0.23,100000,9,0.2132493834814509,0.15,68243,5,0.025870016371648527
0.21,100000,9,0.21129975339258036,0.16,68243,5,0.02634800654865941
0.23,100000,9,0.21251990135703214,0.19,68243,4,0.029539202619463766
0.22,100000,9,0.21200796054281285,0.30,68243,5,0.041815681047785505
0.22,100000,9,0.21180318421712513,0.50,68243,5,0.0667262724191142
0.24,100000,9,0.21372127368685007,0.15,68243,5,0.04169050896764569
0.23,100000,9,0.21348850947474002,0.15,68243,5,0.03167620358705828
0.25,100000,9,0.21539540378989602,0.15,68243,5,0.027670481434823313
0.23,100000,9,0.2141581615159584,0.19,68243,5,0.030068192573929328
0.21,100000,9,0.21166326460638335,0.20,68243,5,0.032027277029571734
0.21,100000,9,0.21066530584255333,0.19,68243,4,0.0318109108118287
0.22,100000,9,0.21126612233702136,0.23,68243,3,0.035724364324731486
0.22,100000,9,0.21150644893480855,0.13,68243,3,0.027289745729892595
0.24,100000,9,0.21360257957392342,0.14,68243,3,0.02491589829195704
0.24,100000,9,0.21444103182956936,0.20,68243,4,0.02996635931678282
0.21,100000,9,0.21177641273182773,0.02,68243,4,0.01398654372671313
0.45,100000,9,0.23471056509273108,0.06,68243,5,0.011594617490685253
0.23,100000,9,0.22188422603709246,0.19,68243,5,0.023637846996274105
0.21,100000,9,0.214753690414837,0.26,68243,4,0.035455138798509644
0.25,100000,9,0.2159014761659348,0.20,68243,3,0.03418205551940386
0.22,100000,9,0.21336059046637393,0.21,68243,3,0.03467282220776155
0.23,100000,9,0.21334423618654957,0.19,68243,3,0.03286912888310462
0.23,100000,9,0.21333769447461984,0.15,68243,3,0.02814765155324185
0.23,100000,9,0.21333507778984795,0.15,68243,4,0.02625906062129674
0.23,100000,9,0.21333403111593918,0.15,68243,4,0.025503624248518694
0.23,100000,9,0.21333361244637566,0.14,68243,4,0.02420144969940748
0.25,100000,9,0.21533344497855028,0.14,68243,4,0.023680579879762995
0.23,100000,9,0.21413337799142013,0.14,68243,4,0.0234722319519052
0.24,100000,9,0.21465335119656803,0.14,68243,4,0.02338889278076208
0.22,100000,9,0.2128613404786272,0.14,68243,4,0.023355557112304835
0.23,100000,9,0.2131445361914509,0.15,68243,4,0.024342222844921935
0.22,100000,9,0.21225781447658038,0.15,68243,4,0.024736889137968773
0.23,100000,9,0.21290312579063214,0.19,68243,5,0.028894755655187513
0.22,100000,9,0.21216125031625288,0.23,68243,5,0.03455790226207501
0.22,100000,9,0.21186450012650115,0.41,68243,5,0.054823160904830005
0.20,100000,9,0.20974580005060045,0.51,75067,5,0.072929264361932
0.20,100000,9,0.20889832002024017,0.17,75067,4,0.046171705744772806
0.22,100000,9,0.21055932800809607,0.16,75067,3,0.03446868229790913
0.22,100000,9,0.21122373120323845,0.16,75067,3,0.02978747291916365
0.22,100000,9,0.2114894924812954,0.15,75067,3,0.026914989167665458
0.22,100000,9,0.21159579699251818,0.15,75067,4,0.025765995667066183
0.22,100000,9,0.21163831879700729,0.15,75067,4,0.02530639826682647
0.22,100000,9,0.21165532751880292,0.15,75067,4,0.025122559306730588
0.21,100000,9,0.21066213100752118,0.16,75067,4,0.026049023722692237
0.22,100000,9,0.21126485240300846,0.16,75067,3,0.026419609489076894
0.23,100000,9,0.2125059409612034,0.18,75067,3,0.028567843795630758
0.21,100000,9,0.21100237638448138,0.19,75067,3,0.03042713751825231
0.22,100000,9,0.21140095055379254,0.33,75067,2,0.04517085500730093
0.22,100000,9,0.21156038022151702,0.38,75067,3,0.05606834200292038
0.21,100000,9,0.2106241520886068,0.15,75067,3,0.03742733680116815
0.21,100000,9,0.21024966083544272,0.16,75067,2,0.03097093472046726
0.21,100000,9,0.2100998643341771,0.15,67560,2,0.027388373888186907
0.23,100000,9,0.21203994573367085,0.16,60804,2,0.026955349555274764
0.24,100000,9,0.21381597829346832,0.17,60804,2,0.027782139822109905
0.24,100000,9,0.21452639131738732,0.22,60804,3,0.033112855928843964
0.24,100000,9,0.2148105565269549,0.35,60804,3,0.04824514237153758
0.24,100000,9,0.21492422261078198,0.25,60804,3,0.044298056948615036
0.24,100000,9,0.2149696890443128,0.14,60804,4,0.03171922277944601
0.23,100000,9,0.21398787561772514,0.14,60804,4,0.026687689111778407
0.22,100000,9,0.21259515024709008,0.14,60804,4,0.024675075644711365
0.23,100000,9,0.21303806009883602,0.18,60804,4,0.027870030257884544
0.23,100000,9,0.2132152240395344,0.19,60804,4,0.03014801210315382
0.23,100000,9,0.21328608961581377,0.19,60804,4,0.031059204841261533
0.25,100000,9,0.21531443584632554,0.27,60804,4,0.03942368193650462
0.25,100000,9,0.2161257743385302,0.15,60804,4,0.030769472774601847
0.21,100000,9,0.21245030973541207,0.14,60804,4,0.026307789109840742
0.22,100000,9,0.21198012389416482,0.17,60804,3,0.0275231156439363
0.24,100000,9,0.21379204955766595,0.22,60804,4,0.03300924625757452
0.22,100000,9,0.2125168198230664,0.02,60804,4,0.01520369850302981
0.45,100000,9,0.23500672792922656,0.19,60804,5,0.02508147940121193
0.24,100000,9,0.22300269117169064,0.34,60804,5,0.044032591760484775
0.24,100000,9,0.21820107646867626,0.24,60804,5,0.04161303670419391
0.24,100000,9,0.21628043058747048,0.21,60804,5,0.037645214681677565
0.24,100000,9,0.2155121722349882,0.23,60804,5,0.03805808587267103
0.24,100000,9,0.21520486889399526,0.22,66884,5,0.037223234349068414
0.24,100000,9,0.21508194755759813,0.15,66884,5,0.029889293739627364
0.23,100000,9,0.21403277902303924,0.15,66884,5,0.026955717495850948
0.22,100000,9,0.2126131116092157,0.16,73572,5,0.026782286998340378
0.22,100000,9,0.2120452446436863,0.16,73572,5,0.02671291479933615
0.23,100000,9,0.21281809785747452,0.15,73572,5,0.025685165919734458
0.23,100000,9,0.2131272391429898,0.15,73572,5,0.025274066367893783
0.23,100000,9,0.21325089565719593,0.15,73572,5,0.025109626547157513
0.22,100000,9,0.21230035826287838,0.16,73572,5,0.026043850618863006
0.20,100000,9,0.20992014330515135,0.17,73572,5,0.027417540247545204
0.22,100000,9,0.21096805732206053,0.19,73572,4,0.029967016099018084
0.23,100000,9,0.21238722292882423,0.23,73572,4,0.034986806439607235
0.20,100000,9,0.2099548891715297,0.58,73572,4,0.07199472257584288
0.23,100000,9,0.2119819556686119,0.51,73572,3,0.07979788903033716
0.22,100000,9,0.21179278226744475,0.16,73572,4,0.04791915561213487
0.22,100000,9,0.21171711290697792,0.16,73572,4,0.035167662244853945
0.21,100000,9,0.21068684516279118,0.16,73572,4,0.03006706489794158
0.21,100000,9,0.21027473806511648,0.15,73572,3,0.02702682595917663
0.24,100000,9,0.21310989522604662,0.15,73572,2,0.025810730383670655
0.21,100000,9,0.21124395809041865,0.14,73572,3,0.024324292153468263
0.21,100000,9,0.21049758323616746,0.16,73572,2,0.02572971686138731
0.23,100000,9,0.212199033294467,0.15,66214,2,0.025291886744554924
0.24,100000,9,0.21387961331778682,0.16,66214,2,0.026116754697821973
0.23,100000,9,0.21355184532711474,0.16,66214,2,0.02644670187912879
0.25,100000,9,0.2154207381308459,0.18,66214,3,0.028578680751651514
0.23,100000,9,0.21416829525233838,0.22,66214,3,0.03343147230066061
0.23,100000,9,0.21366731810093537,0.39,66214,3,0.05237258892026425
0.23,100000,9,0.21346692724037414,0.15,66214,3,0.035949035568105706
0.24,100000,9,0.21438677089614966,0.15,66214,3,0.029379614227242282
0.24,100000,9,0.2147547083584599,0.15,66214,3,0.026751845690896912
0.22,100000,9,0.21290188334338395,0.15,66214,3,0.025700738276358763
0.23,100000,9,0.21316075333735357,0.16,66214,3,0.026280295310543506
0.23,100000,9,0.21326430133494145,0.20,66214,3,0.030512118124217405
0.23,100000,9,0.2133057205339766,0.33,66214,4,0.045204847249686965
0.23,100000,9,0.21332228821359064,0.48,66214,4,0.06608193889987479
0.22,100000,9,0.21232891528543626,0.15,66214,4,0.04143277555994992
0.23,100000,9,0.21293156611417452,0.15,66214,5,0.03157311022397997
0.23,100000,9,0.2131726264456698,0.14,66214,5,0.02662924408959199
0.22,100000,9,0.21226905057826795,0.19,66214,5,0.029651697635836798
0.24,100000,9,0.21390762023130716,0.19,66214,5,0.030860679054334723
0.21,100000,9,0.21156304809252285,0.19,66214,5,0.031344271621733893
0.22,100000,9,0.21162521923700917,0.24,66214,4,0.03653770864869356
0.22,100000,9,0.21165008769480367,0.14,66214,4,0.028615083459477428
0.22,100000,9,0.21166003507792147,0.15,66214,5,0.026446033383790972
0.22,100000,9,0.21166401403116858,0.19,66214,5,0.029578413353516395
0.22,100000,9,0.21166560561246744,0.01,66214,5,0.01283136534140656
0.46,100000,7,0.235666242244987,0.07,66214,5,0.012132546136562625
0.22,100000,8,0.22126649689799482,0.19,66214,5,0.023853018454625053
0.23,100000,9,0.21650659875919792,0.26,66214,5,0.03554120738185002
0.23,100000,9,0.2146026395036792,0.20,66214,5,0.03421648295274001
0.25,100000,9,0.21584105580147167,0.23,66214,5,0.03668659318109601
0.23,100000,9,0.2143364223205887,0.22,72835,5,0.03667463727243841
0.22,100000,9,0.2127345689282355,0.16,72835,5,0.030669854908975364
0.22,100000,9,0.2120938275712942,0.17,72835,5,0.029267941963590147
0.20,100000,9,0.20983753102851768,0.17,80118,5,0.02870717678543606
0.20,100000,9,0.20893501241140708,0.17,80118,4,0.02848287071417443
0.21,100000,9,0.20957400496456285,0.16,80118,3,0.02739314828566977
0.22,100000,9,0.21082960198582515,0.17,80118,3,0.02795725931426791
0.21,100000,9,0.21033184079433007,0.17,80118,3,0.028182903725707163
0.21,100000,9,0.21013273631773205,0.20,80118,2,0.03127316149028287
0.22,100000,9,0.2110530945270928,0.21,72106,2,0.03350926459611315
0.23,100000,9,0.21242123781083713,0.23,72106,3,0.036403705838445266
0.22,100000,9,0.21196849512433485,0.59,72106,3,0.0735614823353781
0.22,100000,9,0.21178739804973395,0.49,72106,3,0.07842459293415124
0.23,100000,9,0.21271495921989358,0.17,72106,4,0.0483698371736605
0.22,100000,9,0.21208598368795745,0.17,72106,4,0.03634793486946421
0.22,100000,9,0.21183439347518299,0.16,72106,4,0.030539173947785686
0.22,100000,9,0.21173375739007322,0.16,72106,4,0.028215669579114276
0.21,100000,9,0.2106935029560293,0.16,72106,4,0.027286267831645714
0.21,100000,9,0.21027740118241173,0.16,72106,3,0.026914507132658284
0.22,100000,9,0.21111096047296468,0.17,72106,2,0.027765802853063314
0.24,100000,9,0.21344438418918588,0.18,72106,2,0.029106321141225324
0.22,100000,9,0.21237775367567435,0.17,72106,3,0.02864252845649013
0.21,100000,9,0.21095110147026974,0.19,72106,3,0.030457011382596058
0.22,100000,9,0.2113804405881079,0.21,72106,2,0.033182804553038424
0.23,100000,9,0.21255217623524317,0.35,72106,2,0.04827312182121537
0.21,100000,9,0.2110208704940973,0.17,72106,3,0.03630924872848615
0.21,100000,9,0.21040834819763893,0.17,72106,2,0.03152369949139446
0.23,100000,9,0.21216333927905556,0.16,64895,2,0.028609479796557785
0.23,100000,9,0.21286533571162225,0.16,64895,2,0.027443791918623117
0.23,100000,9,0.2131461342846489,0.19,64895,2,0.029977516767449253
0.23,100000,9,0.21325845371385957,0.21,64895,3,0.0329910067069797
0.25,100000,9,0.21530338148554384,0.45,64895,3,0.05819640268279189
0.24,100000,9,0.21512135259421755,0.35,64895,3,0.058278561073116755
0.23,100000,9,0.21404854103768703,0.15,64895,4,0.038311424429246704
0.23,100000,9,0.21361941641507481,0.14,64895,4,0.029324569771698686
0.24,100000,9,0.21444776656602993,0.16,64895,4,0.027729827908679477
0.24,100000,9,0.21477910662641198,0.19,64895,4,0.030091931163471794
0.23,100000,9,0.21391164265056478,0.19,64895,4,0.03103677246538872
0.23,100000,9,0.21356465706022593,0.24,64895,4,0.03641470898615549
0.23,100000,9,0.21342586282409037,0.34,64895,4,0.0485658835944622
0.23,100000,9,0.21337034512963615,0.15,64895,4,0.034426353437784885
0.23,100000,9,0.21334813805185449,0.17,64895,4,0.030770541375113956
0.25,100000,9,0.21533925522074182,0.20,64895,5,0.032308216550045586
0.23,100000,9,0.21413570208829674,0.04,64895,5,0.016923286620018234
0.46,100000,9,0.2366542808353187,0.22,64895,5,0.028769314648007298
0.21,100000,9,0.22066171233412749,0.43,71384,5,0.054507725859202924
0.23,100000,9,0.216264684933651,0.28,71384,4,0.049803090343681175
0.23,100000,9,0.2145058739734604,0.25,71384,4,0.044921236137472474
0.22,100000,9,0.21280234958938415,0.26,71384,4,0.04396849445498899
0.23,100000,9,0.21312093983575367,0.15,71384,5,0.0325873977819956
0.23,100000,9,0.21324837593430146,0.15,71384,5,0.02803495911279824
0.22,100000,9,0.2122993503737206,0.15,71384,5,0.026213983645119295
0.22,100000,9,0.21191974014948825,0.16,71384,5,0.02648559345804772
0.22,100000,9,0.2117678960597953,0.15,71384,5,0.025594237383219087
0.22,100000,9,0.21170715842391813,0.15,71384,5,0.025237694953287634
0.21,100000,9,0.21068286336956726,0.16,78522,5,0.026095077981315055
0.20,100000,9,0.20927314534782693,0.17,78522,4,0.027438031192526025
0.21,100000,9,0.20970925813913077,0.19,78522,3,0.02997521247701041
0.22,100000,9,0.2108837032556523,0.23,78522,3,0.034990084990804166
0.21,100000,9,0.21035348130226095,0.40,78522,3,0.05399603399632168
0.22,100000,9,0.2111413925209044,0.43,78522,2,0.06459841359852868
0.21,100000,9,0.21045655700836174,0.17,78522,3,0.04283936543941147
0.21,100000,9,0.2101826228033447,0.16,78522,2,0.03313574617576459
0.21,100000,9,0.2100730491213379,0.16,70669,2,0.029254298470305837
0.22,100000,9,0.21102921964853516,0.13,63602,2,0.024701719388122337
0.24,100000,9,0.21341168785941406,0.14,63602,2,0.023880687755248937
0.23,100000,9,0.21336467514376561,0.14,63602,2,0.023552275102099576
0.24,100000,9,0.21434587005750627,0.15,63602,3,0.02442091004083983
0.24,100000,9,0.2147383480230025,0.15,63602,3,0.024768364016335934
0.25,100000,9,0.215895339209201,0.15,63602,3,0.024907345606534376
0.24,100000,9,0.2153581356836804,0.16,63602,3,0.025962938242613753
0.22,100000,9,0.21314325427347217,0.17,63602,3,0.027385175297045504
0.23,100000,9,0.2132573017093889,0.18,63602,3,0.0289540701188182
0.24,100000,9,0.21430292068375556,0.21,63602,4,0.03258162804752728
0.23,100000,9,0.21372116827350224,0.41,63602,4,0.054032651219010915
0.21,100000,9,0.2114884673094009,0.15,63602,4,0.03661306048760436
0.22,100000,9,0.21159538692376037,0.15,63602,3,0.029645224195041744
0.23,100000,9,0.21263815476950415,0.14,63602,4,0.0258580896780167
0.23,100000,9,0.21305526190780166,0.14,63602,4,0.02434323587120668
0.23,100000,9,0.21322210476312067,0.15,63602,4,0.024737294348482673
0.24,100000,9,0.21428884190524827,0.18,63602,4,0.02789491773939307
0.25,100000,9,0.2157155367620993,0.21,63602,4,0.03215796709575723
0.23,100000,9,0.21428621470483972,0.36,63602,4,0.04886318683830289
0.22,100000,9,0.2127144858819359,0.19,63602,4,0.038545274735321156
0.24,100000,9,0.21408579435277436,0.14,63602,4,0.029418109894128464
0.24,100000,9,0.21463431774110975,0.14,63602,4,0.025767243957651387
0.22,100000,9,0.2128537270964439,0.15,63602,4,0.025306897583060553
0.23,100000,9,0.21314149083857759,0.18,63602,4,0.02812275903322422
0.22,100000,9,0.21225659633543104,0.19,63602,4,0.03024910361328969
0.23,100000,9,0.2129026385341724,0.19,63602,5,0.03109964144531588
0.22,100000,9,0.21216105541366898,0.36,63602,5,0.04843985657812635
0.23,100000,9,0.21286442216546758,0.14,63602,5,0.033375942631250544
0.23,100000,9,0.21314576886618702,0.14,63602,5,0.02735037705250022
0.25,100000,9,0.2152583075464748,0.20,63602,5,0.030940150821000094
0.22,100000,9,0.21310332301858992,0.01,63602,5,0.013376060328400038
